ano,id_municipio,rede,etapa,tdi,taxa_aprovacao,taxa_reprovacao,taxa_abandono,hrs_aula
2023,4322509,municipal,EF anos finais,14.966666666666667,99.5,4.266666666666667,2.7,32.4
2023,4322509,municipal,EM,NA,4.166666666666666,35.93333333333333,22.133333333333333,14.533333333333333
2023,4322525,estadual,EF anos iniciais,NA,NA,4.2,81.8,NA
2023,4322525,estadual,EF anos finais,NA,90.9,4.2,9.1,NA
2023,4322525,estadual,EM,NA,4.2,100,0,NA
2023,4322525,municipal,EF anos iniciais,16,100,7.1,45.86666666666667,NA
2023,4322525,municipal,EF anos finais,9.4,90.9,7.1,6.533333333333333,NA
2023,4322525,municipal,EM,NA,7.1,0,27.3,12.933333333333334
2023,4322533,estadual,EF anos iniciais,18.5,100,4.866666666666666,26.4,NA
2023,4322533,estadual,EF anos finais,16.5,100,5,23.233333333333334,NA
2023,4322533,estadual,EM,NA,4.866666666666666,50,24.133333333333333,NA
2023,4322533,municipal,EF anos iniciais,15.933333333333334,92.9,4.333333333333333,51.833333333333336,NA
2023,4322533,municipal,EF anos finais,11.5,98.23333333333333,4.166666666666667,5.5,NA
2023,4322533,municipal,EM,NA,4.2,36.96666666666667,20.366666666666667,12.799999999999999
2023,4322541,estadual,EF anos iniciais,18,100,4.2,45,NA
2023,4322541,estadual,EF anos finais,24,100,4.2,20,NA
2023,4322541,estadual,EM,NA,4.2,0,13.3,NA
2023,4322541,municipal,EF anos iniciais,14.3,87.5,4,14.8,NA
2023,4322541,municipal,EF anos finais,17.3,90.9,4,7.4,NA
2023,4322541,municipal,EM,NA,4,20,0,12.9
2023,4322558,estadual,EF anos iniciais,NA,NA,4,63.6,NA
2023,4322558,estadual,EF anos finais,NA,100,4.2,18.2,NA
2023,4322558,estadual,EM,NA,4.1,100,18.2,NA
2023,4322558,municipal,EF anos iniciais,14,100,NA,18.2,NA
2023,4322558,municipal,EF anos finais,14,NA,NA,9.1,NA
2023,4322558,municipal,EM,NA,NA,0,NA,9.2
2023,4322608,estadual,EF anos iniciais,17.6,96.86666666666667,4.266666666666667,50.03333333333333,0
2023,4322608,estadual,EF anos finais,15.200000000000001,88.73333333333333,4.233333333333333,11.933333333333334,58.5
2023,4322608,estadual,EM,NA,4.266666666666667,43,13.433333333333334,NA
2023,4322608,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,4322608,federal,EF anos finais,NA,NA,NA,NA,NA
2023,4322608,federal,EM,23.3,NA,0,NA,NA
2023,4322608,municipal,EF anos iniciais,19.3,93.73333333333333,4.133333333333333,34.7,0
2023,4322608,municipal,EF anos finais,18.3,98.66666666666667,4.133333333333333,1.9333333333333333,94.1
2023,4322608,municipal,EM,NA,4.133333333333333,21.3,30.366666666666667,17.599999999999998
2023,4322707,estadual,EF anos iniciais,15.5,100,4.333333333333333,36.63333333333333,NA
2023,4322707,estadual,EF anos finais,16.066666666666666,100,4.333333333333333,12.200000000000001,NA
2023,4322707,estadual,EM,NA,4.4,61.1,9.066666666666666,NA
2023,4322707,municipal,EF anos iniciais,15.8,92.86666666666666,4.3,46.233333333333334,NA
2023,4322707,municipal,EF anos finais,18.033333333333335,96.83333333333333,4.166666666666667,2.3,NA
2023,4322707,municipal,EM,NA,4.233333333333333,27.7,6.8,15.833333333333334
2023,4322806,estadual,EF anos iniciais,NA,NA,4.3,0,NA
2023,4322806,estadual,EF anos finais,NA,100,4.3,40,NA
2023,4322806,estadual,EM,NA,4.4,0,0,NA
2023,4322806,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,4322806,federal,EF anos finais,NA,NA,NA,NA,NA
2023,4322806,federal,EM,NA,NA,0,NA,NA
2023,4322806,municipal,EF anos iniciais,20.5,100,4.3,39.5,NA
2023,4322806,municipal,EF anos finais,20.3,98.6,4.3,8.9,NA
2023,4322806,municipal,EM,NA,4.3,45.5,17.5,13.3
2023,4322855,estadual,EF anos iniciais,NA,NA,4.3,77.8,NA
2023,4322855,estadual,EF anos finais,NA,88.9,4.3,11.1,NA
2023,4322855,estadual,EM,NA,4.3,100,0,NA
2023,4322855,municipal,EF anos iniciais,10,66.7,NA,55.6,NA
2023,4322855,municipal,EF anos finais,14,NA,NA,11.1,NA
2023,4322855,municipal,EM,NA,NA,0,NA,13.7
2023,4322905,estadual,EF anos iniciais,7,100,4.4,55.6,NA
2023,4322905,estadual,EF anos finais,11,100,4.5,22.2,NA
2023,4322905,estadual,EM,17,4.5,0,7.7,NA
2023,4322905,municipal,EF anos iniciais,13,100,4,40.9,NA
2023,4322905,municipal,EF anos finais,15,100,4,13.6,NA
2023,4322905,municipal,EM,NA,4,50,14.3,14.7
2023,4323002,estadual,EF anos iniciais,19.266666666666666,82.83333333333333,4.833333333333333,42.7,0
2023,4323002,estadual,EF anos finais,19.933333333333334,88.23333333333333,4.9,16.166666666666668,43.7
2023,4323002,estadual,EM,10,4.933333333333334,26.466666666666665,8.966666666666667,6.7
2023,4323002,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,4323002,federal,EF anos finais,NA,NA,NA,NA,NA
2023,4323002,federal,EM,20.5,NA,0,NA,NA
2023,4323002,municipal,EF anos iniciais,22.833333333333332,89.3,4.266666666666667,32.733333333333334,0
2023,4323002,municipal,EF anos finais,23.366666666666667,99.36666666666667,4.266666666666667,4.866666666666666,74.83333333333333
2023,4323002,municipal,EM,NA,4.266666666666667,34,29.233333333333334,17.96666666666667
2023,4323101,estadual,EF anos iniciais,17,100,4.233333333333333,51.53333333333333,0
2023,4323101,estadual,EF anos finais,11.5,85.73333333333333,4.233333333333333,19.266666666666666,44.4
2023,4323101,estadual,EM,NA,4.233333333333333,0,10.933333333333334,11
2023,4323101,municipal,EF anos iniciais,15,100,4.033333333333333,49.03333333333333,NA
2023,4323101,municipal,EF anos finais,15.5,100,4,8.666666666666668,NA
2023,4323101,municipal,EM,NA,4,55,11.866666666666667,17
2023,4323200,estadual,EF anos iniciais,17,80,4.2,50,NA
2023,4323200,estadual,EF anos finais,11,100,4.2,18.8,NA
2023,4323200,estadual,EM,NA,4.2,0,15.4,NA
2023,4323200,municipal,EF anos iniciais,19,84.53333333333333,4.5,59.733333333333334,NA
2023,4323200,municipal,EF anos finais,19,100,4.5,0,NA
2023,4323200,municipal,EM,NA,4.566666666666666,0,28.8,11.666666666666666
2023,4323309,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,4323309,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,4323309,estadual,EM,NA,NA,100,NA,NA
2023,4323309,municipal,EF anos iniciais,15.5,100,4.2,42.9,NA
2023,4323309,municipal,EF anos finais,15,100,4.3,7.1,NA
2023,4323309,municipal,EM,NA,4.4,33.3,0,12.7
2023,4323358,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,4323358,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,4323358,estadual,EM,NA,NA,100,NA,NA
2023,4323358,municipal,EF anos iniciais,18,100,4.1,40,NA
2023,4323358,municipal,EF anos finais,16,100,4,0,NA
2023,4323358,municipal,EM,NA,4.1,50,44.4,16
2023,4323408,estadual,EF anos iniciais,11,100,4.3,56.3,NA
2023,4323408,estadual,EF anos finais,15.5,100,4.2,18.8,NA
2023,4323408,estadual,EM,NA,4.2,0,0,NA
2023,4323408,municipal,EF anos iniciais,15.5,100,4,25,NA
2023,4323408,municipal,EF anos finais,7.5,100,4,15,NA
2023,4323408,municipal,EM,NA,4,50,41.7,15.4
2023,4323457,estadual,EF anos iniciais,13,100,4.4,41.2,0
2023,4323457,estadual,EF anos finais,11,100,4.4,29.4,33.3
2023,4323457,estadual,EM,NA,4.4,0,8.3,NA
2023,4323457,municipal,EF anos iniciais,16,93.8,4.2,33.3,NA
2023,4323457,municipal,EF anos finais,17,100,4.1,4.2,NA
2023,4323457,municipal,EM,NA,4.2,50,36.4,14.8
2023,4323507,estadual,EF anos iniciais,22,100,4.2,42.9,NA
2023,4323507,estadual,EF anos finais,11,100,4.4,14.3,NA
2023,4323507,estadual,EM,NA,4.3,0,9.1,NA
2023,4323507,municipal,EF anos iniciais,13,100,4.8,23.8,NA
2023,4323507,municipal,EF anos finais,9,100,4.8,19.633333333333333,NA
2023,4323507,municipal,EM,NA,4.8,0,12.5,17.8
2023,4323606,estadual,EF anos iniciais,NA,NA,4,55.6,NA
2023,4323606,estadual,EF anos finais,NA,100,4,44.4,NA
2023,4323606,estadual,EM,NA,4,0,0,NA
2023,4323606,municipal,EF anos iniciais,13,93.3,NA,60,NA
2023,4323606,municipal,EF anos finais,16,NA,NA,13.3,NA
2023,4323606,municipal,EM,NA,NA,0,NA,13
2023,4323705,estadual,EF anos iniciais,NA,NA,4.3,79.16666666666667,NA
2023,4323705,estadual,EF anos finais,NA,87.5,4.3,6.933333333333334,NA
2023,4323705,estadual,EM,NA,4.3,50,0,NA
2023,4323705,municipal,EF anos iniciais,13,91.66666666666667,4,40.2,NA
2023,4323705,municipal,EF anos finais,12,100,4.033333333333333,4.633333333333334,NA
2023,4323705,municipal,EM,NA,4,72.23333333333333,7.2,18.3
2023,4323754,estadual,EF anos iniciais,10,100,4.2,55.3,NA
2023,4323754,estadual,EF anos finais,23,100,4.266666666666667,8.466666666666667,NA
2023,4323754,estadual,EM,NA,4.2,50,13.700000000000001,NA
2023,4323754,municipal,EF anos iniciais,NA,100,4.3,35.3,NA
2023,4323754,municipal,EF anos finais,NA,93.8,4.2,5.9,NA
2023,4323754,municipal,EM,NA,4.2,55.56666666666667,6.7,15.733333333333334
2023,4323770,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,4323770,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,4323770,estadual,EM,NA,NA,100,NA,NA
2023,4323770,municipal,EF anos iniciais,13.5,76.5,4.5,41.7,NA
2023,4323770,municipal,EF anos finais,10.766666666666667,88.46666666666667,4.5,5.933333333333334,NA
2023,4323770,municipal,EM,NA,4.5,41.666666666666664,0,12.4
2023,4323804,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,4323804,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,4323804,estadual,EM,NA,NA,0,NA,NA
2023,4323804,municipal,EF anos iniciais,19.3,91.4,4.2,36.1,0
2023,4323804,municipal,EF anos finais,18.5,100,4.2,6,50
2023,4323804,municipal,EM,NA,4.2,37.5,24,18.6
2023,5000203,estadual,EF anos iniciais,NA,NA,9,29.7,NA
2023,5000203,estadual,EF anos finais,NA,92.5,7.6,27,NA
2023,5000203,estadual,EM,NA,6.7,0,18.9,NA
2023,5000203,municipal,EF anos iniciais,29.9,97.23333333333333,4.6,37.3,0
2023,5000203,municipal,EF anos finais,31.2,98.53333333333333,4.6,2.7333333333333334,62.5
2023,5000203,municipal,EM,NA,4.6,0,16,22
2023,5000252,estadual,EF anos iniciais,NA,NA,4.5,83.4,NA
2023,5000252,estadual,EF anos finais,NA,100,4.5,8.3,NA
2023,5000252,estadual,EM,NA,4.4,0,0,NA
2023,5000252,municipal,EF anos iniciais,23,100,4.6000000000000005,48.96666666666667,NA
2023,5000252,municipal,EF anos finais,29,100,4.533333333333333,4.9,NA
2023,5000252,municipal,EM,NA,4.6000000000000005,27.766666666666666,15.166666666666666,16.7
2023,5000609,estadual,EF anos iniciais,NA,NA,4.5,61.2,0
2023,5000609,estadual,EF anos finais,NA,97.9,4.5,5.9,66.7
2023,5000609,estadual,EM,NA,4.5,0,27.1,NA
2023,5000609,municipal,EF anos iniciais,26.233333333333334,87.83333333333333,4.633333333333334,31.066666666666666,0
2023,5000609,municipal,EF anos finais,27.666666666666668,84.93333333333334,4.7,6.933333333333334,54.233333333333334
2023,5000609,municipal,EM,NA,4.633333333333334,25.133333333333333,17.833333333333332,19.566666666666666
2023,5000708,estadual,EF anos iniciais,20.5,85.7,5.7,51.2,0
2023,5000708,estadual,EF anos finais,30,92.6,5.6,15.4,25
2023,5000708,estadual,EM,NA,5.7,0,10.5,NA
2023,5000708,municipal,EF anos iniciais,20.333333333333332,94.13333333333334,4.3,40.9,NA
2023,5000708,municipal,EF anos finais,16.3,93.3,4.2,6.4,NA
2023,5000708,municipal,EM,NA,4.3,5.266666666666667,11.4,16.9
2023,5000807,estadual,EF anos iniciais,NA,NA,6.433333333333333,43.96666666666667,NA
2023,5000807,estadual,EF anos finais,NA,100,6.466666666666667,17.4,NA
2023,5000807,estadual,EM,NA,6.466666666666667,50,32.33333333333333,NA
2023,5000807,municipal,EF anos iniciais,26.6,100,NA,26.866666666666667,NA
2023,5000807,municipal,EF anos finais,21.2,NA,NA,10.366666666666667,NA
2023,5000807,municipal,EM,NA,NA,0,NA,17.8
2023,5000856,estadual,EF anos iniciais,NA,100,5.6000000000000005,38.766666666666666,NA
2023,5000856,estadual,EF anos finais,25,96.56666666666666,5.366666666666666,14.833333333333334,NA
2023,5000856,estadual,EM,NA,5.5,0,23.400000000000002,NA
2023,5000856,municipal,EF anos iniciais,26.5,98,NA,35.4,NA
2023,5000856,municipal,EF anos finais,22.2,NA,NA,6.3,NA
2023,5000856,municipal,EM,NA,NA,30,NA,21.7
2023,5000906,estadual,EF anos iniciais,NA,NA,4.5,60.9,NA
2023,5000906,estadual,EF anos finais,NA,94.3,4.6,19.6,NA
2023,5000906,estadual,EM,NA,4.6,0,4.3,NA
2023,5000906,municipal,EF anos iniciais,35.46666666666667,91.6,NA,34.833333333333336,0
2023,5000906,municipal,EF anos finais,31.9,NA,NA,12.1,33.3
2023,5000906,municipal,EM,NA,NA,0,NA,21.566666666666666
2023,5001003,estadual,EF anos iniciais,NA,NA,6.3,39.2,0
2023,5001003,estadual,EF anos finais,NA,100,6.1,16.5,4.2
2023,5001003,estadual,EM,NA,6,0,26.8,NA
2023,5001003,municipal,EF anos iniciais,27,100,NA,34.4,0
2023,5001003,municipal,EF anos finais,26.8,NA,NA,2.2,100
2023,5001003,municipal,EM,NA,NA,22.2,NA,22.4
2023,5001102,estadual,EF anos iniciais,NA,95.5,6.6,35.6,0
2023,5001102,estadual,EF anos finais,28.2,98,6.7,11.9,60
2023,5001102,estadual,EM,36.93333333333333,6.6,26.96666666666667,28.8,NA
2023,5001102,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,5001102,federal,EF anos finais,NA,NA,NA,NA,NA
2023,5001102,federal,EM,NA,NA,0,NA,NA
2023,5001102,municipal,EF anos iniciais,25.666666666666668,93.86666666666667,4.366666666666667,28.8,0
2023,5001102,municipal,EF anos finais,25.033333333333335,97.1,4.3,3.5666666666666664,0
2023,5001102,municipal,EM,NA,4.3,26.9,20.099999999999998,18.03333333333333
2023,5001243,estadual,EF anos iniciais,NA,NA,4.933333333333334,58.4,NA
2023,5001243,estadual,EF anos finais,NA,96.5,5.233333333333333,13.733333333333333,NA
2023,5001243,estadual,EM,NA,5.133333333333334,44.43333333333333,20.266666666666666,NA
2023,5001243,municipal,EF anos iniciais,21,87.93333333333334,4.3,9.766666666666666,NA
2023,5001243,municipal,EF anos finais,21.266666666666666,100,4.3,6.033333333333333,NA
2023,5001243,municipal,EM,NA,4.3,13.1,100,19.1
2023,5001508,estadual,EF anos iniciais,NA,NA,4.6,47.8,NA
2023,5001508,estadual,EF anos finais,NA,100,4.8,21.7,NA
2023,5001508,estadual,EM,NA,4.6,0,13,NA
2023,5001508,municipal,EF anos iniciais,16.233333333333334,95.23333333333333,4.4,17,0
2023,5001508,municipal,EF anos finais,17.633333333333333,100,4.4,9.6,83.3
2023,5001508,municipal,EM,NA,4.3,17.766666666666666,25,12.1
2023,5001904,estadual,EF anos iniciais,29,100,4.766666666666667,55.4,0
2023,5001904,estadual,EF anos finais,31.2,98.66666666666667,4.8,10.466666666666667,66.7
2023,5001904,estadual,EM,NA,4.866666666666666,40,22.533333333333335,NA
2023,5001904,municipal,EF anos iniciais,20.333333333333332,100,4.3,32.6,NA
2023,5001904,municipal,EF anos finais,23.033333333333335,100,4.3,1.8333333333333333,NA
2023,5001904,municipal,EM,NA,4.3,13.066666666666666,12.5,20.833333333333332
2023,5002001,estadual,EF anos iniciais,NA,100,4.6,25.9,NA
2023,5002001,estadual,EF anos finais,31,100,4.6,14.8,NA
2023,5002001,estadual,EM,NA,4.6,100,36,NA
2023,5002001,municipal,EF anos iniciais,27,100,NA,25.6,0
2023,5002001,municipal,EF anos finais,29.7,NA,NA,2.3,85.7
2023,5002001,municipal,EM,NA,NA,0,NA,18.7
2023,5002100,estadual,EF anos iniciais,NA,NA,4.8,53.5,NA
2023,5002100,estadual,EF anos finais,NA,100,4.8,17.4,NA
2023,5002100,estadual,EM,NA,4.9,0,12.8,NA
2023,5002100,municipal,EF anos iniciais,18.866666666666667,87.26666666666667,4.1,25.966666666666665,NA
2023,5002100,municipal,EF anos finais,15.333333333333332,90.86666666666666,4.1,12.033333333333333,NA
2023,5002100,municipal,EM,NA,4.1,25.9,25.1,16.9
2023,5002159,estadual,EF anos iniciais,NA,NA,4.7,56.3,NA
2023,5002159,estadual,EF anos finais,NA,100,4.8,25,NA
2023,5002159,estadual,EM,NA,4.7,0,12.5,NA
2023,5002159,municipal,EF anos iniciais,28.8,100,4.4,33.3,NA
2023,5002159,municipal,EF anos finais,25.6,100,4.333333333333333,6.066666666666666,NA
2023,5002159,municipal,EM,NA,4.366666666666667,32.833333333333336,35.96666666666667,19.766666666666666
2023,5002209,estadual,EF anos iniciais,NA,NA,4.4,55.6,NA
2023,5002209,estadual,EF anos finais,NA,98.5,4.4,11.1,NA
2023,5002209,estadual,EM,NA,4.4,0,17.5,NA
2023,5002209,municipal,EF anos iniciais,24.9,100,4.2,33.93333333333334,NA
2023,5002209,municipal,EF anos finais,22.4,100,4.2,3.3666666666666667,NA
2023,5002209,municipal,EM,NA,4.2,57.233333333333334,25.099999999999998,23.1
2023,5002308,estadual,EF anos iniciais,4,79.8,4.366666666666667,31.5,NA
2023,5002308,estadual,EF anos finais,26,89.60000000000001,4.3,15.533333333333335,NA
2023,5002308,estadual,EM,NA,4.366666666666667,0,25.533333333333335,NA
2023,5002308,municipal,EF anos iniciais,24.2,100,4.4,47.833333333333336,NA
2023,5002308,municipal,EF anos finais,20.8,100,4.433333333333334,6.3,NA
2023,5002308,municipal,EM,NA,4.433333333333334,9.233333333333334,19.033333333333335,18.866666666666667
2023,5002407,estadual,EF anos iniciais,23.5,95.63333333333334,5,57.63333333333333,0
2023,5002407,estadual,EF anos finais,22.333333333333332,94.66666666666667,4.966666666666667,8.4,25
2023,5002407,estadual,EM,33,4.9,13.1,13.4,NA
2023,5002407,municipal,EF anos iniciais,21.833333333333332,64.8,4.866666666666666,31.066666666666666,0
2023,5002407,municipal,EF anos finais,21.6,82.3,4.933333333333334,3.2666666666666666,46.2
2023,5002407,municipal,EM,NA,4.866666666666667,0,31.233333333333334,16.2
2023,5002605,estadual,EF anos iniciais,16,80,4.233333333333333,39.36666666666667,NA
2023,5002605,estadual,EF anos finais,17,98.76666666666667,4.8,17.066666666666666,NA
2023,5002605,estadual,EM,18.5,4.533333333333333,19.433333333333334,22.9,NA
2023,5002605,municipal,EF anos iniciais,22.5,98.6,4.4,32.8,NA
2023,5002605,municipal,EF anos finais,23,100,NA,9.4,NA
2023,5002605,municipal,EM,NA,4.4,28.5,11.8,22.7
2023,5002704,estadual,EF anos iniciais,31.7,100,6.6,39.6,0
2023,5002704,estadual,EF anos finais,31.5,99.7,6.2,14.9,48.1
2023,5002704,estadual,EM,36.6,6.3,2.6333333333333333,26.9,21
2023,5002704,federal,EF anos iniciais,NA,NA,5,0,NA
2023,5002704,federal,EF anos finais,NA,100,5,0,NA
2023,5002704,federal,EM,NA,5,100,44.2,NA
2023,5002704,municipal,EF anos iniciais,26.266666666666666,100,4.9,31,0
2023,5002704,municipal,EF anos finais,25.566666666666666,100,4.8,8.533333333333333,22.3
2023,5002704,municipal,EM,NA,4.866666666666667,27.266666666666666,24.333333333333332,20.833333333333332
2023,5002803,estadual,EF anos iniciais,NA,NA,4.6,73.3,NA
2023,5002803,estadual,EF anos finais,NA,100,4.6,6.7,NA
2023,5002803,estadual,EM,NA,4.7,100,20,NA
2023,5002803,municipal,EF anos iniciais,19.533333333333335,93.3,4.266666666666667,40.733333333333334,NA
2023,5002803,municipal,EF anos finais,18.166666666666668,96.2,4.366666666666667,1.8,NA
2023,5002803,municipal,EM,NA,4.3,0,28.666666666666668,18.366666666666667
2023,5002902,estadual,EF anos iniciais,NA,NA,6.9,44,0
2023,5002902,estadual,EF anos finais,NA,98.4,6.7,18,45.8
2023,5002902,estadual,EM,NA,6.6,0,16,NA
2023,5002902,municipal,EF anos iniciais,23.7,100,4.6,43,NA
2023,5002902,municipal,EF anos finais,23.1,100,4.6,3.5,NA
2023,5002902,municipal,EM,NA,4.6,25,10,17.1
2023,5002951,estadual,EF anos iniciais,NA,100,7.8,33.3,4.2
2023,5002951,estadual,EF anos finais,17,100,7.2,21.2,12.5
2023,5002951,estadual,EM,NA,7.2,0,21.8,NA
2023,5002951,municipal,EF anos iniciais,16.766666666666666,99.60000000000001,5.8999999999999995,28.233333333333334,0
2023,5002951,municipal,EF anos finais,16.8,100,5.766666666666667,3.6999999999999997,34.8
2023,5002951,municipal,EM,NA,5.8,11.8,32.833333333333336,16.366666666666667
2023,5003108,estadual,EF anos iniciais,NA,NA,4.6,61.5,NA
2023,5003108,estadual,EF anos finais,NA,100,4.6,7.7,NA
2023,5003108,estadual,EM,NA,4.6,0,23.1,NA
2023,5003108,municipal,EF anos iniciais,19.5,84.96666666666667,4.6,21.099999999999998,NA
2023,5003108,municipal,EF anos finais,25.6,79.33333333333333,5.8,0,NA
2023,5003108,municipal,EM,NA,4.7,0,33.766666666666666,13.266666666666667
2023,5003157,estadual,EF anos iniciais,NA,NA,4.7,52.3,NA
2023,5003157,estadual,EF anos finais,NA,100,4.5,18.2,NA
2023,5003157,estadual,EM,NA,4.6,0,18.2,NA
2023,5003157,municipal,EF anos iniciais,28.9,62.666666666666664,4.4,16.8,0
2023,5003157,municipal,EF anos finais,28.366666666666667,21.1,4.4,4.8,56.2
2023,5003157,municipal,EM,NA,4.4,65.7,10.5,22.833333333333332
2023,5003207,estadual,EF anos iniciais,NA,NA,7.333333333333333,26.133333333333333,0
2023,5003207,estadual,EF anos finais,NA,85.73333333333333,8.366666666666667,6.533333333333333,30.4
2023,5003207,estadual,EM,36.3,7.933333333333334,6.366666666666666,35.36666666666667,NA
2023,5003207,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,5003207,federal,EF anos finais,NA,NA,NA,NA,NA
2023,5003207,federal,EM,NA,NA,0,NA,NA
2023,5003207,municipal,EF anos iniciais,22.533333333333335,98.76666666666667,5.2,27.066666666666666,0
2023,5003207,municipal,EF anos finais,21.733333333333334,98.46666666666667,5.433333333333334,4,43.4
2023,5003207,municipal,EM,NA,5.333333333333333,16.633333333333333,27.166666666666668,17.066666666666666
2023,5003256,estadual,EF anos iniciais,NA,NA,4.5,51.1,NA
2023,5003256,estadual,EF anos finais,NA,100,4.6,13.3,NA
2023,5003256,estadual,EM,NA,4.5,0,11.1,NA
2023,5003256,municipal,EF anos iniciais,27.7,98.9,6.3,16.933333333333334,0
2023,5003256,municipal,EF anos finais,26.9,100,6.1,4.666666666666667,46.7
2023,5003256,municipal,EM,NA,6,17.433333333333334,52.06666666666667,20.066666666666666
2023,5003306,estadual,EF anos iniciais,NA,100,4.9,44.1,6.7
2023,5003306,estadual,EF anos finais,30.1,98.5,5.4,10.8,60
2023,5003306,estadual,EM,NA,5.1,50,23.8,NA
2023,5003306,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,5003306,federal,EF anos finais,NA,NA,NA,NA,NA
2023,5003306,federal,EM,NA,NA,0,NA,NA
2023,5003306,municipal,EF anos iniciais,29.6,96.6,4.466666666666667,19.3,NA
2023,5003306,municipal,EF anos finais,21.2,95.9,4.3,2.3333333333333335,NA
2023,5003306,municipal,EM,NA,4.4,12.733333333333333,31.633333333333333,22.3
2023,5003454,estadual,EF anos iniciais,15,93.8,6.133333333333333,38.233333333333334,NA
2023,5003454,estadual,EF anos finais,14,100,6.2,16.6,NA
2023,5003454,estadual,EM,NA,6.1,35.56666666666667,16.366666666666667,NA
2023,5003454,municipal,EF anos iniciais,22.866666666666667,100,NA,35.833333333333336,6.7
2023,5003454,municipal,EF anos finais,24.366666666666667,NA,NA,5.366666666666666,33.3
2023,5003454,municipal,EM,NA,NA,19.433333333333334,NA,17.766666666666666
2023,5003488,estadual,EF anos iniciais,NA,NA,5,58.4,0
2023,5003488,estadual,EF anos finais,NA,100,4.4,33.3,50.2
2023,5003488,estadual,EM,NA,4.7,0,0,NA
2023,5003488,municipal,EF anos iniciais,16.9,96.2,4.533333333333333,30.266666666666666,0
2023,5003488,municipal,EF anos finais,17.900000000000002,95.46666666666667,4.533333333333333,9.6,53.3
2023,5003488,municipal,EM,NA,4.566666666666666,39.3,22.866666666666667,16.333333333333332
2023,5003504,estadual,EF anos iniciais,NA,NA,4.8,61.5,NA
2023,5003504,estadual,EF anos finais,NA,100,4.6,11.5,NA
2023,5003504,estadual,EM,NA,4.6,0,3.8,NA
2023,5003504,municipal,EF anos iniciais,21.5,97.2,4.2,46.266666666666666,NA
2023,5003504,municipal,EF anos finais,23.433333333333334,100,4.2,2.6666666666666665,NA
2023,5003504,municipal,EM,NA,4.2,44.43333333333333,20,16.2
2023,5003702,estadual,EF anos iniciais,17.4,94.26666666666667,4.933333333333334,39.56666666666667,1.0333333333333332
2023,5003702,estadual,EF anos finais,26.366666666666667,97.96666666666667,5.2,17.133333333333333,39.53333333333333
2023,5003702,estadual,EM,15,5.133333333333333,24.366666666666667,21.666666666666664,NA
2023,5003702,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,5003702,federal,EF anos finais,NA,NA,NA,NA,NA
2023,5003702,federal,EM,NA,NA,0,NA,NA
2023,5003702,municipal,EF anos iniciais,27.5,88.73333333333333,4.833333333333333,28.96666666666667,0
2023,5003702,municipal,EF anos finais,27.2,96.06666666666666,4.8,7.233333333333333,23.4
2023,5003702,municipal,EM,NA,4.8,26.799999999999997,15.866666666666667,18.633333333333333
2023,5003751,estadual,EF anos iniciais,NA,100,5.466666666666667,33.63333333333333,NA
2023,5003751,estadual,EF anos finais,11,98.43333333333334,5.7,18.9,NA
2023,5003751,estadual,EM,NA,5.433333333333334,0,37.233333333333334,NA
2023,5003751,municipal,EF anos iniciais,20.1,74.26666666666667,4.366666666666667,45.833333333333336,NA
2023,5003751,municipal,EF anos finais,26.033333333333335,80,4.3,10,NA
2023,5003751,municipal,EM,NA,4.366666666666667,41.1,16.666666666666668,18.866666666666667
2023,5003801,estadual,EF anos iniciais,NA,NA,7.3,31.233333333333334,NA
2023,5003801,estadual,EF anos finais,NA,100,6.8,16.866666666666667,NA
2023,5003801,estadual,EM,NA,7.033333333333333,0,39.36666666666667,NA
2023,5003801,municipal,EF anos iniciais,21.633333333333333,97.33333333333333,NA,27.6,0
2023,5003801,municipal,EF anos finais,22.766666666666666,NA,NA,8.766666666666666,85.7
2023,5003801,municipal,EM,NA,NA,19.433333333333334,NA,20.7
2023,5003900,estadual,EF anos iniciais,NA,NA,4.5,61.5,NA
2023,5003900,estadual,EF anos finais,NA,92.3,4.5,7.7,NA
2023,5003900,estadual,EM,NA,4.5,100,23.1,NA
2023,5003900,municipal,EF anos iniciais,19.7,85.7,NA,9.5,NA
2023,5003900,municipal,EF anos finais,17.3,NA,NA,4.8,NA
2023,5003900,municipal,EM,NA,NA,50,NA,16
2023,5004007,estadual,EF anos iniciais,NA,100,5.6000000000000005,51.699999999999996,NA
2023,5004007,estadual,EF anos finais,NA,100,5.366666666666667,12.966666666666667,NA
2023,5004007,estadual,EM,NA,5.533333333333333,44.43333333333333,16.8,NA
