ano,id_municipio,rede,etapa,ideb,tdi,taxa_aprovacao,taxa_reprovacao,taxa_abandono,hrs_aula,ano_pib,pib,populacao,pib_pc,pib_pc_mil,log_pib,grupo_pib
2023,2933307,estadual,EF anos iniciais,NA,NA,NA,5.8,75,0,2022,9324322000,370879,25141.143068224406,25.141143068224405,10.13226094921817,Abaixo da mediana
2023,3102704,estadual,EF anos iniciais,NA,NA,NA,6.633333333333334,32.86666666666667,0,2022,142156000,9110,15604.390779363337,15.604390779363337,9.65530761385073,Abaixo da mediana
2023,3117603,municipal,EF anos iniciais,NA,7.3,100,4.5,17.4,NA,2022,373925000,5415,69053.55493998154,69.05355493998154,11.142637641074574,Acima da mediana
2023,3125952,estadual,EF anos iniciais,NA,NA,NA,4.433333333333334,58.5,0,2022,222413000,10445,21293.729056965054,21.293729056965056,9.96616789787912,Abaixo da mediana
2023,3133006,estadual,EF anos iniciais,NA,NA,NA,4.6,35.9,NA,2022,805016000,14786,54444.47450290815,54.44447450290815,10.90493664484467,Acima da mediana
2023,3134707,estadual,EF anos iniciais,NA,NA,NA,4.7,54.4,0,2022,142291000,11042,12886.343053794602,12.886343053794603,9.463923351553955,Abaixo da mediana
2023,3155504,estadual,EF anos iniciais,NA,NA,NA,4.4,60,NA,2022,1106499000,14532,76142.23781998348,76.14223781998348,11.240358420363313,Acima da mediana
2023,3157906,estadual,EF anos iniciais,NA,NA,NA,4.6,34.7,6.7,2022,545007000,16395,33242.26898444648,33.242268984446476,10.411577507302983,Acima da mediana
2023,3161650,municipal,EF anos iniciais,NA,15,100,NA,18.333333333333332,NA,2022,49274000,3143,15677.378300986318,15.677378300986318,9.65997407973269,Abaixo da mediana
2023,3163003,estadual,EF anos iniciais,NA,NA,NA,4.5,49.8,0,2022,48147000,3806,12650.28901734104,12.65028901734104,9.445435341115308,Abaixo da mediana
2023,3172202,municipal,EF anos iniciais,NA,21,100,NA,30,NA,2022,36815000,2356,15626.061120543294,15.626061120543294,9.656695384013476,Abaixo da mediana
2023,3203809,estadual,EF anos iniciais,NA,NA,NA,6.9,22,0,2022,250614000,13745,18233.10294652601,18.23310294652601,9.810994064188241,Abaixo da mediana
2023,3300258,estadual,EF anos iniciais,NA,NA,NA,NA,NA,5,2022,7026277000,30986,226756.50293681017,226.75650293681016,12.331632046449549,Acima da mediana
2023,3502507,estadual,EF anos iniciais,NA,NA,NA,NA,NA,NA,2022,1145413000,32569,35168.810832386625,35.168810832386626,10.46791491290852,Acima da mediana
2023,3503356,estadual,EF anos iniciais,NA,NA,100,7.1000000000000005,31.166666666666668,NA,2022,62022000,2044,30343.44422700587,30.34344422700587,10.320335767455083,Acima da mediana
2023,3553302,estadual,EF anos iniciais,NA,NA,NA,6.1,53.1,0,2022,843711000,21435,39361.37158852344,39.36137158852344,10.580540197828434,Acima da mediana
2023,4211009,estadual,EF anos iniciais,NA,NA,66.7,4,55.166666666666664,0,2022,1131737000,10066,112431.65110272204,112.43165110272204,11.630100770242324,Acima da mediana
2023,4214201,estadual,EF anos iniciais,NA,NA,NA,4.066666666666666,61.3,0,2022,581417000,11022,52750.58972963165,52.75058972963165,10.873330230984477,Acima da mediana
2023,4218608,estadual,EF anos iniciais,NA,NA,NA,4,40,NA,2022,416086000,7274,57201.81468243057,57.20181468243057,10.954340902081974,Acima da mediana
2023,4301750,estadual,EF anos iniciais,NA,NA,NA,5.2,54.5,NA,2022,157244000,5889,26701.307522499574,26.701307522499572,10.19246781406944,Acima da mediana
2023,4304671,estadual,EF anos iniciais,NA,NA,NA,5.1,35.7,0,2022,392772000,3991,98414.4324730644,98.4144324730644,11.496942743759368,Acima da mediana
2023,4306007,estadual,EF anos iniciais,NA,NA,100,4.3,42.5,NA,2022,493119000,12886,38267.810026385225,38.26781002638523,10.552364352491423,Acima da mediana
2023,4310751,municipal,EF anos iniciais,NA,10,100,NA,33.3,NA,2022,48523000,1929,25154.484188698807,25.154484188698806,10.132791457396113,Abaixo da mediana
2023,4317251,estadual,EF anos iniciais,NA,NA,NA,4.2,33.3,NA,2022,45553000,1505,30267.774086378737,30.267774086378736,10.31783886400893,Acima da mediana
2023,5100201,estadual,EF anos iniciais,NA,NA,NA,5.4,40,4.2,2022,2559709000,29219,87604.26434854034,87.60426434854034,11.380584955517518,Acima da mediana
2023,5200175,estadual,EF anos iniciais,NA,NA,NA,5.7,40.4,NA,2022,616437000,4954,124432.17601937828,124.43217601937829,11.731516075516614,Acima da mediana
2023,5201702,estadual,EF anos iniciais,NA,NA,NA,5.5,22.2,8.3,2022,316671000,18390,17219.73898858075,17.21973898858075,9.753811620409282,Abaixo da mediana
2023,5208707,federal,EF anos iniciais,NA,30,100,6,1.8,NA,2022,66273858000,1437366,46107.85144493469,46.10785144493469,10.738738527822218,Acima da mediana
2023,5213004,estadual,EF anos iniciais,NA,NA,NA,4.5,22.2,0,2022,367298000,10304,35646.15683229814,35.64615683229814,10.481396617290724,Acima da mediana
2023,5221197,estadual,EF anos iniciais,NA,NA,NA,4.3,47.6,NA,2022,236518000,7944,29773.162134944614,29.773162134944613,10.301362667211613,Acima da mediana
2023,5221908,estadual,EF anos iniciais,NA,NA,NA,4.4,72.7,NA,2022,117653000,3716,31661.194833153928,31.661194833153928,10.36284707224133,Acima da mediana
2023,1100452,municipal,EF anos finais,NA,19.966666666666665,100,NA,0.8666666666666667,100,2022,1104420000,27992,39454.84424121177,39.454844241211774,10.582912113189435,Acima da mediana
2023,1303700,municipal,EF anos finais,NA,23.3,40.56666666666667,4,1.6333333333333333,41.9,2022,305336000,28211,10823.295877494595,10.823295877494594,9.289456115766304,Abaixo da mediana
2023,1502772,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,1503197000,19950,75348.22055137844,75.34822055137845,11.229875588001113,Acima da mediana
2023,1600055,estadual,EF anos finais,NA,NA,97.56666666666666,5.233333333333333,17.166666666666668,0,2022,99725000,4673,21340.68050502889,21.34068050502889,9.968370413055318,Abaixo da mediana
2023,1709302,municipal,EF anos finais,NA,18.266666666666666,100,4.4,0,NA,2022,1021437000,24775,41228.53683148335,41.228536831483346,10.626885937113032,Acima da mediana
2023,1718402,estadual,EF anos finais,NA,NA,100,4.7,0,NA,2022,71876000,3047,23589.104036757468,23.58910403675747,10.068540191042773,Abaixo da mediana
2023,2100204,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,153680000,18467,8321.871446363784,8.321871446363785,9.026642441978703,Abaixo da mediana
2023,2100709,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,236142000,25322,9325.566700892505,9.325566700892505,9.140515014879133,Abaixo da mediana
2023,2104404,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,171046000,17206,9941.067069626873,9.941067069626873,9.204429644958008,Abaixo da mediana
2023,2104651,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,103326000,10713,9644.91739008681,9.64491739008681,9.174186360252534,Abaixo da mediana
2023,2202059,estadual,EF anos finais,NA,NA,NA,NA,NA,69.6,2022,88954000,10212,8710.732471602038,8.710732471602038,9.07231116178742,Abaixo da mediana
2023,2301208,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,285457000,25553,11171.17363910304,11.17117363910304,9.32109195718857,Abaixo da mediana
2023,2303808,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,260564000,22344,11661.475116362335,11.661475116362334,9.364045962739912,Abaixo da mediana
2023,2507309,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,192521000,14477,13298.404365545348,13.298404365545348,9.49539933449718,Abaixo da mediana
2023,2512721,estadual,EF anos finais,NA,NA,57.1,NA,0,NA,2022,60802000,5766,10544.918487686438,10.544918487686438,9.26339936293387,Abaixo da mediana
2023,2608503,estadual,EF anos finais,NA,NA,NA,NA,NA,56.2,2022,444480000,19003,23389.991054044098,23.3899910540441,10.060063477108896,Abaixo da mediana
2023,2609154,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,162688000,23763,6846.273618650844,6.8462736186508435,8.831459785958819,Abaixo da mediana
2023,2704609,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,104088000,9534,10917.558212712398,10.917558212712398,9.298127617400677,Abaixo da mediana
2023,2705507,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,666678000,25187,26469.130900861557,26.469130900861558,10.183734461318371,Acima da mediana
2023,2902252,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,115194000,10191,11303.503090962615,11.303503090962614,9.332867964707654,Abaixo da mediana
2023,2910750,estadual,EF anos finais,NA,NA,NA,NA,NA,NA,2022,276560000,17895,15454.596255937413,15.454596255937412,9.645661730377517,Abaixo da mediana
